Area,Item,Year,Production_tonnes,Area_ha,Yield_t_per_ha
Azerbaijan,Apricots,2019,29252.4,3286.0,8.902130249543518
Azerbaijan,Apricots,2020,28977.4,3366.0,8.608853238265004
Azerbaijan,Apricots,2021,29366.4,3496.0,8.4
Azerbaijan,Apricots,2022,30284.4,3731.0,8.1169659608684
Azerbaijan,Apricots,2023,30462.0,3809.0,7.997374639012865
Azerbaijan,Barley,2013,799043.0,329403.0,2.4257307917657096
Azerbaijan,Barley,2014,681759.0,335802.0,2.0302410348955635
Azerbaijan,Barley,2015,1036482.0,360991.0,2.871212855722165
Azerbaijan,Barley,2016,928923.2,355129.0,2.6157345640598204
Azerbaijan,Barley,2017,792181.6,318539.0,2.4869218525832
Azerbaijan,Barley,2018,916036.3,337155.0,2.71695896546099
Azerbaijan,Barley,2019,988184.3,342125.0,2.888372086225795
Azerbaijan,Barley,2020,992438.6,344999.0,2.876641961281047
Azerbaijan,Barley,2021,1116728.6,373753.0,2.987878625723406
Azerbaijan,Barley,2022,1069445.8,382686.0,2.794577800076303
Azerbaijan,Barley,2023,1039018.6,356540.0,2.9141712009872665
Azerbaijan,"Beans, dry",2013,10220.0,4252.0,2.4035747883349012
Azerbaijan,"Beans, dry",2014,10362.0,4268.0,2.4278350515463916
Azerbaijan,"Beans, dry",2015,10655.0,4336.0,2.4573339483394836
Azerbaijan,"Beans, dry",2016,10825.8,4504.0,2.403596802841918
Azerbaijan,"Beans, dry",2017,9290.6,4139.0,2.2446484658129986
Azerbaijan,"Beans, dry",2018,10169.9,4181.0,2.4324085147093997
Azerbaijan,"Beans, dry",2019,9005.2,3904.0,2.306659836065574
Azerbaijan,"Beans, dry",2020,6312.9,2990.0,2.11133779264214
Azerbaijan,"Beans, dry",2021,6630.9,2945.0,2.251578947368421
Azerbaijan,"Beans, dry",2022,6145.7,2767.0,2.221069750632454
Azerbaijan,"Beans, dry",2023,5000.7,2236.0,2.236449016100179
Azerbaijan,"Broad beans and horse beans, dry",2013,122.0,67.0,1.8208955223880596
Azerbaijan,"Broad beans and horse beans, dry",2014,105.0,57.0,1.8421052631578947
Azerbaijan,"Broad beans and horse beans, dry",2015,118.0,73.0,1.6164383561643836
Azerbaijan,"Broad beans and horse beans, dry",2016,106.0,51.0,2.0784313725490198
Azerbaijan,"Broad beans and horse beans, dry",2017,116.7,61.0,1.9131147540983606
Azerbaijan,"Broad beans and horse beans, dry",2018,134.7,62.0,2.17258064516129
Azerbaijan,"Broad beans and horse beans, dry",2019,134.1,58.0,2.3120689655172413
Azerbaijan,"Broad beans and horse beans, dry",2020,276.8,127.0,2.1795275590551184
Azerbaijan,"Broad beans and horse beans, dry",2021,127.7,55.0,2.321818181818182
Azerbaijan,"Broad beans and horse beans, dry",2022,117.1,49.0,2.389795918367347
Azerbaijan,"Broad beans and horse beans, dry",2023,110.1,47.0,2.3425531914893614
Azerbaijan,Cabbages,2013,101429.0,6359.0,15.950463909419721
Azerbaijan,Cabbages,2014,88848.0,5555.0,15.994239423942394
Azerbaijan,Cabbages,2015,94554.0,5629.0,16.797655000888255
Azerbaijan,Cabbages,2016,93271.6,5195.0,17.95410972088547
Azerbaijan,Cabbages,2017,92056.6,4352.0,21.152711397058823
Azerbaijan,Cabbages,2018,108745.1,4225.0,25.73848520710059
Azerbaijan,Cabbages,2020,129618.6,4323.0,29.98348369188064
Azerbaijan,Cantaloupes and other melons,2013,112113.0,8833.0,12.692516698743349
Azerbaijan,Cantaloupes and other melons,2014,114427.0,8400.0,13.622261904761904
Azerbaijan,Cantaloupes and other melons,2015,119655.0,8235.0,14.530054644808743
Azerbaijan,Cantaloupes and other melons,2016,116409.9,7756.0,15.009012377514182
Azerbaijan,Cantaloupes and other melons,2017,102303.7,6754.0,15.147127628072253
Azerbaijan,Cantaloupes and other melons,2018,94667.6,6130.0,15.443327895595433
Azerbaijan,Cantaloupes and other melons,2019,97355.0,6211.0,15.674609563677347
Azerbaijan,Cantaloupes and other melons,2020,89548.7,5561.0,16.102985074626865
Azerbaijan,Cantaloupes and other melons,2021,96858.9,5662.0,17.106835040621686
Azerbaijan,Cantaloupes and other melons,2022,94205.6,5391.0,17.474605824522353
Azerbaijan,Cantaloupes and other melons,2023,87175.3,4690.0,18.587484008528786
Azerbaijan,Carrots and turnips,2013,12130.0,855.0,14.187134502923977
Azerbaijan,Carrots and turnips,2014,11767.0,932.0,12.625536480686696
Azerbaijan,Carrots and turnips,2015,16488.0,1104.0,14.934782608695652
Azerbaijan,Carrots and turnips,2016,20943.4,1003.0,20.880757726819542
Azerbaijan,Carrots and turnips,2017,25493.4,1296.0,19.670833333333334
Azerbaijan,Carrots and turnips,2019,43606.8,1575.0,27.686857142857146
Azerbaijan,Carrots and turnips,2020,30676.2,1185.0,25.887088607594936
Azerbaijan,Carrots and turnips,2021,34532.3,1193.0,28.94576697401509
Azerbaijan,Cherries,2013,7586.0,1701.0,4.459729570840682
Azerbaijan,Cherries,2014,7721.0,1692.0,4.5632387706855795
Azerbaijan,Cherries,2015,9053.0,1769.0,5.117580553985302
Azerbaijan,Cherries,2016,9835.6,1851.0,5.313668287412209
Azerbaijan,Cherries,2017,10281.8,1863.0,5.518947933440686
Azerbaijan,Cherries,2018,11062.2,1954.0,5.66131013306039
Azerbaijan,Cherries,2019,11236.0,1962.0,5.726809378185525
Azerbaijan,Cherries,2020,11232.2,1990.0,5.644321608040201
Azerbaijan,Cherries,2021,11527.0,2019.0,5.7092620108964836
Azerbaijan,Cherries,2022,11510.5,2054.0,5.6039435248296
Azerbaijan,Cherries,2023,10910.4,2013.0,5.419970193740685
Azerbaijan,"Chestnuts, in shell",2013,817.0,514.0,1.5894941634241244
Azerbaijan,"Chestnuts, in shell",2014,778.4,515.0,1.5114563106796115
Azerbaijan,"Chestnuts, in shell",2015,785.0,518.0,1.5154440154440154
Azerbaijan,"Chestnuts, in shell",2016,763.4,356.0,2.14438202247191
Azerbaijan,"Chestnuts, in shell",2017,633.5,336.0,1.8854166666666667
Azerbaijan,"Chestnuts, in shell",2018,614.0,292.0,2.1027397260273974
Azerbaijan,"Chestnuts, in shell",2019,593.4,271.0,2.1896678966789667
Azerbaijan,"Chestnuts, in shell",2020,609.7,269.0,2.2665427509293683
Azerbaijan,"Chestnuts, in shell",2021,576.5,244.0,2.362704918032787
Azerbaijan,"Chestnuts, in shell",2022,637.9,244.0,2.6143442622950817
Azerbaijan,"Chestnuts, in shell",2023,588.1,217.0,2.7101382488479264
Azerbaijan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2013,43927.0,4052.0,10.840819348469891
Azerbaijan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2014,45556.0,4294.0,10.609222170470424
Azerbaijan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2015,55685.0,4928.0,11.299715909090908
Azerbaijan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2016,54925.7,4648.0,11.817061101549053
Azerbaijan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2017,47843.2,4029.0,11.874708364358401
Azerbaijan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2018,49647.1,3863.0,12.85195443955475
Azerbaijan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2019,51598.4,3843.0,13.426593806921677
Azerbaijan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,54419.6,3699.0,14.711976209786428
Azerbaijan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2021,53804.4,3728.0,14.432510729613734
Azerbaijan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2022,49193.4,3474.0,14.160449050086356
Azerbaijan,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2023,48381.1,3387.0,14.284351933864777
Azerbaijan,Cranberries,2013,2500.0,500.0,5.0
Azerbaijan,Cranberries,2014,2800.0,600.0,4.666666666666667
Azerbaijan,Cranberries,2015,3000.0,700.0,4.285714285714286
Azerbaijan,Cranberries,2016,2766.7,600.0,4.611166666666667
Azerbaijan,Cranberries,2017,2772.1,633.0,4.379304897314376
Azerbaijan,Cranberries,2018,2866.1,631.0,4.54215530903328
Azerbaijan,Cranberries,2019,2801.6,643.0,4.357076205287714
Azerbaijan,Cranberries,2020,2813.3,636.0,4.423427672955975
Azerbaijan,Cranberries,2021,2827.0,637.0,4.437990580847724
Azerbaijan,Cranberries,2022,2814.0,639.0,4.403755868544601
Azerbaijan,Cranberries,2023,2818.1,637.0,4.424018838304552
Azerbaijan,Cucumbers and gherkins,2013,218326.0,14183.0,15.393499259677078
Azerbaijan,Cucumbers and gherkins,2014,213345.0,13907.0,15.340835550442224
Azerbaijan,Cucumbers and gherkins,2015,230747.0,13881.0,16.62322599236366
Azerbaijan,Cucumbers and gherkins,2016,217842.6,12939.0,16.836123348017622
Azerbaijan,Cucumbers and gherkins,2017,220902.6,12245.0,18.040228664761127
Azerbaijan,Cucumbers and gherkins,2018,223790.1,11311.0,19.78517372469278
Azerbaijan,Cucumbers and gherkins,2019,248891.0,11292.0,22.04135671271697
Azerbaijan,Cucumbers and gherkins,2020,226929.3,10974.0,20.678813559322034
Azerbaijan,Cucumbers and gherkins,2021,245846.7,11489.0,21.398441987988512
Azerbaijan,Cucumbers and gherkins,2022,246572.2,11296.0,21.82827549575071
Azerbaijan,Cucumbers and gherkins,2023,219777.1,9645.0,22.786635562467602
Azerbaijan,Currants,2013,2000.0,400.0,5.0
Azerbaijan,Currants,2014,2000.0,500.0,4.0
Azerbaijan,Currants,2015,2500.0,600.0,4.166666666666667
Azerbaijan,Currants,2016,2166.7,500.0,4.333399999999999
Azerbaijan,Currants,2017,2185.1,533.0,4.099624765478424
Azerbaijan,Currants,2018,2309.2,544.0,4.24485294117647
Azerbaijan,Currants,2019,2220.3,526.0,4.221102661596959
Azerbaijan,Currants,2020,2238.2,535.0,4.183551401869159
Azerbaijan,Currants,2021,2255.9,535.0,4.216635514018692
Azerbaijan,Currants,2022,2238.2,532.0,4.207142857142856
Azerbaijan,Currants,2023,2244.1,534.0,4.202434456928839
Azerbaijan,Eggplants (aubergines),2013,84828.0,5566.0,15.240388070427596
Azerbaijan,Eggplants (aubergines),2014,76248.0,5508.0,13.843137254901961
Azerbaijan,Eggplants (aubergines),2015,84043.0,5741.0,14.63908726702665
Azerbaijan,Eggplants (aubergines),2016,87980.6,5373.0,16.374576586636888
Azerbaijan,Eggplants (aubergines),2017,77816.6,4635.0,16.78891046386192
Azerbaijan,Eggplants (aubergines),2018,79723.6,4583.0,17.39550512764565
Azerbaijan,Eggplants (aubergines),2019,81479.2,4263.0,19.113112831339432
Azerbaijan,Eggplants (aubergines),2020,80636.5,4293.0,18.783251805264385
Azerbaijan,Eggplants (aubergines),2021,88932.0,4482.0,19.84203480589023
Azerbaijan,Eggplants (aubergines),2022,91674.5,4451.0,20.596382835317907
Azerbaijan,Eggplants (aubergines),2023,90432.7,4315.0,20.957752027809963
Azerbaijan,Figs,2013,9362.0,1701.0,5.503821281599059
Azerbaijan,Figs,2014,9373.0,1729.0,5.421052631578948
Azerbaijan,Figs,2015,9701.1,1738.0,5.581760644418872
Azerbaijan,Figs,2016,8820.3,1820.0,4.846318681318681
Azerbaijan,Figs,2017,9262.8,1808.0,5.123230088495575
Azerbaijan,Figs,2018,11215.4,1826.0,6.142059145673604
Azerbaijan,Figs,2019,12074.0,1880.0,6.422340425531915
Azerbaijan,Figs,2020,12266.0,1905.0,6.438845144356955
Azerbaijan,Figs,2021,12620.4,1913.0,6.597177208572922
Azerbaijan,Figs,2022,12333.6,1924.0,6.4103950103950105
Azerbaijan,Figs,2023,11913.7,1917.0,6.214762649973918
Azerbaijan,Grapes,2013,148535.0,13128.0,11.3143662400975
Azerbaijan,Grapes,2014,147701.0,13491.0,10.948113557186272
Azerbaijan,Grapes,2015,157076.0,13514.0,11.623205564599674
Azerbaijan,Grapes,2016,136499.0,13941.0,9.791191449680797
Azerbaijan,Grapes,2017,152843.0,14140.0,10.80926449787836
Azerbaijan,Grapes,2018,167591.4,14371.0,11.661777190174657
Azerbaijan,Grapes,2019,201842.4,14522.0,13.899077262085111
Azerbaijan,Grapes,2020,208019.1,14911.0,13.950714237811013
Azerbaijan,Grapes,2021,209843.2,15100.0,13.896900662251657
Azerbaijan,Grapes,2022,212645.1,14813.0,14.355302774589887
Azerbaijan,Grapes,2023,224517.1,14233.0,15.774404552799831
Azerbaijan,Green garlic,2013,20705.0,2484.0,8.335346215780998
Azerbaijan,Green garlic,2014,20249.0,2396.0,8.451168614357263
Azerbaijan,Green garlic,2015,20794.0,2378.0,8.744322960470985
Azerbaijan,Green garlic,2016,21113.9,2308.0,9.14813691507799
Azerbaijan,Green garlic,2017,21541.0,2368.0,9.09670608108108
Azerbaijan,Green garlic,2018,44913.5,4616.0,9.729961005199307
Azerbaijan,Green garlic,2019,39117.5,3862.0,10.128819264629726
Azerbaijan,Green garlic,2020,26214.4,2588.0,10.129211746522412
Azerbaijan,Green garlic,2021,24706.2,2471.0,9.998462161068394
Azerbaijan,Green garlic,2022,24164.9,2324.0,10.397977624784854
Azerbaijan,Green garlic,2023,20822.6,2073.0,10.044669561022673
Azerbaijan,"Hazelnuts, in shell",2013,31202.0,24822.0,1.2570300539843686
Azerbaijan,"Hazelnuts, in shell",2014,30039.0,25207.0,1.1916927837505455
Azerbaijan,"Hazelnuts, in shell",2015,32260.0,27322.0,1.180733474855428
Azerbaijan,"Hazelnuts, in shell",2016,34271.0,31814.0,1.0772301502483184
Azerbaijan,"Hazelnuts, in shell",2017,45530.4,35782.0,1.2724386563076409
Azerbaijan,"Hazelnuts, in shell",2018,52067.3,39021.0,1.3343404833294894
Azerbaijan,"Hazelnuts, in shell",2019,53793.4,43381.0,1.2400221295036997
Azerbaijan,"Hazelnuts, in shell",2020,49464.9,44502.0,1.1115208305244708
Azerbaijan,"Hazelnuts, in shell",2021,67630.2,48968.0,1.3811101127266785
Azerbaijan,"Hazelnuts, in shell",2022,72104.6,51436.0,1.4018314021308034
Azerbaijan,"Hazelnuts, in shell",2023,75409.3,53942.0,1.3979700418968521
Azerbaijan,Lemons and limes,2013,4310.0,378.0,11.402116402116402
Azerbaijan,Lemons and limes,2014,3966.0,373.0,10.632707774798927
Azerbaijan,Lemons and limes,2015,4227.0,390.0,10.838461538461539
Azerbaijan,Lemons and limes,2016,4579.8,424.0,10.801415094339623
Azerbaijan,Lemons and limes,2017,4580.5,434.0,10.554147465437788
Azerbaijan,Lemons and limes,2018,4614.5,440.0,10.4875
Azerbaijan,Lemons and limes,2019,4820.0,449.0,10.734966592427616
Azerbaijan,Lemons and limes,2020,4940.5,456.0,10.834429824561404
Azerbaijan,Lemons and limes,2021,5347.0,470.0,11.37659574468085
Azerbaijan,Lemons and limes,2022,5614.3,510.0,11.00843137254902
Azerbaijan,Lemons and limes,2023,6149.6,535.0,11.494579439252337
Azerbaijan,"Lentils, dry",2013,1627.0,1250.0,1.3016
Azerbaijan,"Lentils, dry",2014,1095.0,816.0,1.3419117647058822
Azerbaijan,"Lentils, dry",2015,1333.0,761.0,1.7516425755584757
Azerbaijan,"Lentils, dry",2016,1052.3,697.0,1.5097560975609756
Azerbaijan,"Lentils, dry",2017,1889.3,1396.0,1.3533667621776504
Azerbaijan,"Lentils, dry",2018,1221.4,745.0,1.6394630872483222
Azerbaijan,"Lentils, dry",2019,1039.3,633.0,1.641864139020537
Azerbaijan,"Lentils, dry",2020,800.7,627.0,1.2770334928229665
Azerbaijan,"Lentils, dry",2021,687.3,516.0,1.3319767441860464
Azerbaijan,"Lentils, dry",2022,694.4,544.0,1.276470588235294
Azerbaijan,"Lentils, dry",2023,575.7,404.0,1.425
Azerbaijan,Maize (corn),2013,208178.0,38621.0,5.390279899536521
Azerbaijan,Maize (corn),2014,203596.0,37578.0,5.417957315450529
Azerbaijan,Maize (corn),2015,214090.0,35861.0,5.96999525947408
Azerbaijan,Maize (corn),2016,223991.0,35847.0,6.248528468212124
Azerbaijan,Maize (corn),2017,235668.8,35666.0,6.607659956260864
Azerbaijan,Maize (corn),2018,247938.7,31715.0,7.817710862367965
Azerbaijan,Maize (corn),2019,283569.6,32760.0,8.655970695970696
Azerbaijan,Maize (corn),2020,314512.4,33681.0,9.337976900923369
Azerbaijan,Maize (corn),2021,279248.3,32059.0,8.71044948376431
Azerbaijan,Maize (corn),2022,269600.1,30488.0,8.842826685909209
Azerbaijan,Maize (corn),2023,287001.3,28615.0,10.029750131050148
Azerbaijan,Millet,2013,56.0,65.0,0.8615384615384616
Azerbaijan,Millet,2014,77.0,85.0,0.9058823529411765
Azerbaijan,Millet,2015,105.0,48.0,2.1875
Azerbaijan,Millet,2016,420.7,63.0,6.677777777777778
Azerbaijan,Millet,2017,851.4,80.0,10.6425
Azerbaijan,Millet,2021,2607.2,175.0,14.898285714285713
Azerbaijan,Millet,2022,2938.4,190.0,15.465263157894737
Azerbaijan,Oats,2013,3137.0,1638.0,1.9151404151404152
Azerbaijan,Oats,2014,2394.0,1468.0,1.6307901907356948
Azerbaijan,Oats,2015,5107.0,2177.0,2.3458888378502527
Azerbaijan,Oats,2016,6911.4,2698.0,2.5616753150481837
Azerbaijan,Oats,2017,9355.1,4259.0,2.196548485559991
Azerbaijan,Oats,2018,10516.2,4598.0,2.2871248368856025
Azerbaijan,Oats,2019,13542.2,5487.0,2.4680517587023876
Azerbaijan,Oats,2020,11100.9,5822.0,1.906715905187221
Azerbaijan,Oats,2021,11632.9,6365.0,1.8276355066771406
Azerbaijan,Oats,2022,11972.3,6007.0,1.9930580988846345
Azerbaijan,Oats,2023,10179.1,4984.0,2.0423555377207063
Azerbaijan,Olives,2013,840.0,1692.0,0.49645390070921985
Azerbaijan,Olives,2014,847.0,1725.0,0.4910144927536232
Azerbaijan,Olives,2015,1066.0,1724.0,0.6183294663573086
Azerbaijan,Olives,2016,1586.2,2979.0,0.5324605572339711
Azerbaijan,Olives,2017,1679.5,2777.0,0.6047893410154843
Azerbaijan,Olives,2018,1073.0,3259.0,0.3292420988033139
Azerbaijan,Olives,2019,1162.6,2741.0,0.42415176942721633
Azerbaijan,Olives,2020,968.6,4164.0,0.2326128722382325
Azerbaijan,Olives,2021,1510.5,4365.0,0.34604810996563573
Azerbaijan,Olives,2022,3171.7,6014.0,0.5273860991020951
Azerbaijan,Olives,2023,5691.4,6320.0,0.9005379746835442
Azerbaijan,"Onions and shallots, dry (excluding dehydrated)",2013,157665.0,11129.0,14.167041063887142
Azerbaijan,"Onions and shallots, dry (excluding dehydrated)",2014,169054.0,11765.0,14.36923076923077
Azerbaijan,"Onions and shallots, dry (excluding dehydrated)",2015,179047.0,12064.0,14.841429045092838
Azerbaijan,"Onions and shallots, dry (excluding dehydrated)",2016,178249.4,11950.0,14.916267782426777
Azerbaijan,"Onions and shallots, dry (excluding dehydrated)",2017,207496.9,12372.0,16.77149207888781
Azerbaijan,"Onions and shallots, dry (excluding dehydrated)",2018,235470.3,12712.0,18.52346601636249
Azerbaijan,"Onions and shallots, dry (excluding dehydrated)",2019,267229.1,12386.0,21.575092846762473
Azerbaijan,"Onions and shallots, dry (excluding dehydrated)",2020,274884.3,11688.0,23.51850616016427
Azerbaijan,"Onions and shallots, dry (excluding dehydrated)",2021,286375.0,11647.0,24.58787670644801
Azerbaijan,"Onions and shallots, dry (excluding dehydrated)",2022,275194.7,10221.0,26.92443987868115
Azerbaijan,"Onions and shallots, dry (excluding dehydrated)",2023,310259.4,11027.0,28.13633807926
Azerbaijan,Oranges,2013,1563.0,107.0,14.607476635514018
Azerbaijan,Oranges,2014,1584.0,121.0,13.090909090909092
Azerbaijan,Oranges,2015,2036.0,138.0,14.753623188405797
Azerbaijan,Oranges,2016,3003.3,217.0,13.840092165898618
Azerbaijan,Oranges,2017,3017.8,233.0,12.951931330472103
Azerbaijan,Oranges,2018,3089.9,252.0,12.261507936507936
Azerbaijan,Oranges,2019,3477.0,266.0,13.071428571428571
Azerbaijan,Oranges,2020,3926.8,276.0,14.22753623188406
Azerbaijan,Oranges,2021,4518.1,318.0,14.207861635220127
Azerbaijan,Oranges,2022,5057.9,352.0,14.36903409090909
Azerbaijan,Oranges,2023,5838.8,448.0,13.033035714285715
Azerbaijan,Other berries and fruits of the genus vaccinium n.e.c.,2013,1576.0,729.0,2.1618655692729765
Azerbaijan,Other berries and fruits of the genus vaccinium n.e.c.,2014,1733.0,872.0,1.9873853211009174
Azerbaijan,Other berries and fruits of the genus vaccinium n.e.c.,2015,1856.0,925.0,2.0064864864864864
Azerbaijan,Other berries and fruits of the genus vaccinium n.e.c.,2016,2201.7,1163.0,1.8931212381771279
Azerbaijan,Other berries and fruits of the genus vaccinium n.e.c.,2017,8404.4,1086.0,7.738858195211786
Azerbaijan,Other berries and fruits of the genus vaccinium n.e.c.,2018,20830.6,3221.0,6.467122011797578
Azerbaijan,Other berries and fruits of the genus vaccinium n.e.c.,2019,26373.5,3311.0,7.965418302627605
Azerbaijan,Other berries and fruits of the genus vaccinium n.e.c.,2020,30995.2,3506.0,8.8406160867085
Azerbaijan,Other berries and fruits of the genus vaccinium n.e.c.,2021,32259.4,3608.0,8.941075388026608
Azerbaijan,Other berries and fruits of the genus vaccinium n.e.c.,2022,35140.2,3692.0,9.517930660888407
Azerbaijan,Other berries and fruits of the genus vaccinium n.e.c.,2023,36333.2,3879.0,9.3666408868265
Azerbaijan,"Other citrus fruit, n.e.c.",2013,3700.0,800.0,4.625
Azerbaijan,"Other citrus fruit, n.e.c.",2014,4000.0,800.0,5.0
Azerbaijan,"Other citrus fruit, n.e.c.",2015,4500.0,1000.0,4.5
Azerbaijan,"Other citrus fruit, n.e.c.",2016,4066.7,867.0,4.690542099192618
Azerbaijan,"Other citrus fruit, n.e.c.",2017,4188.9,889.0,4.711923509561305
Azerbaijan,"Other citrus fruit, n.e.c.",2018,4171.2,898.0,4.6449888641425385
Azerbaijan,"Other citrus fruit, n.e.c.",2019,4241.6,902.0,4.7024390243902445
Azerbaijan,"Other citrus fruit, n.e.c.",2020,4200.5,915.0,4.590710382513661
Azerbaijan,"Other citrus fruit, n.e.c.",2021,4204.4,897.0,4.6871794871794865
Azerbaijan,"Other citrus fruit, n.e.c.",2022,4215.5,898.0,4.694320712694878
Azerbaijan,"Other citrus fruit, n.e.c.",2023,4206.8,898.0,4.684632516703786
Azerbaijan,"Other fruits, n.e.c.",2013,173500.0,15500.0,11.193548387096774
Azerbaijan,"Other fruits, n.e.c.",2014,174700.0,15800.0,11.056962025316455
Azerbaijan,"Other fruits, n.e.c.",2015,180000.0,16000.0,11.25
Azerbaijan,"Other fruits, n.e.c.",2016,184183.3,16162.0,11.396071030813017
Azerbaijan,"Other fruits, n.e.c.",2017,187922.7,16435.0,11.434298752662002
Azerbaijan,"Other fruits, n.e.c.",2018,184035.3,16898.0,10.890951591904367
